Number of flows,cheat,cheated
15,0.05196040543206032,-0.021233191471298006
16,0.0009377542426924901,0.020771181994916656
17,0.02376676343474283,0.06308086101786564
18,0.0036333228803102436,0.002255304848518072
19,-0.043986931509213165,0.051150148607638155
20,0.027774793540684867,-0.019695237875739117
21,-0.018457353690299907,0.010893062112253047
22,0.06823216236151115,-0.02565894703000107
23,0.043212857588070135,-0.016588566155082574
24,0.001926701615205837,0.023648242198350367
25,0.03249376590302441,0.005595200010759801
26,0.027510413173855074,-0.0008005494127096432
27,0.020646210036387207,-0.0037588301131586846
28,0.03355314400753274,-0.003960810619354133
29,0.022406188032726447,-0.002255287213988285
30,-0.04647723637752773,-0.02480205284930752
2,0.0,0.0
3,-0.3075313807531381,0.012338062924120914
4,0.06614956041709262,0.03640225938522193
5,0.017509766403571714,0.012528695736894344
6,3.774232286841658e-05,-1.6740901320132505e-05
7,0.0906836719183553,-0.02163431670218833
8,-0.013844559261627462,0.0036788398329178715
9,0.07185390849619105,0.08333965535963749
10,-0.008200739025541064,0.0035895628161450423
11,-0.0042729713557369126,0.02132101020985047
12,0.023154246051266498,0.020289176418751248
13,0.03909620382844776,0.017579181820295685
14,-0.013572694681067341,0.00720392728325653
15,0.038029241750236996,-0.06497896510163365
16,0.0017658090942034837,-0.01847261490452092
17,0.030897532188353533,0.002474505778654513
18,0.005793334848069588,0.021412342463718655
19,-0.001726375417695904,-0.03985628085610492
20,0.09478751670453082,-0.07189049497518915
21,0.023814588052808568,-0.018273336572685973
22,0.05341657199042762,-0.00765357517382951
23,0.03505931132427735,0.020466445328549288
24,-0.00010328124106066931,0.03751421765508831
25,0.005596360314341849,0.0005727855333203036
26,-0.030103050176552185,0.015284557975622172
27,0.004774661471746137,-6.14237907078839e-05
28,-0.04576064138681345,0.002890521039995627
29,0.05535607961030537,-0.03222326262532303
30,-0.001858769096370618,0.00812017345017932
2,0.0,0.0
3,0.21109271523178808,-0.09512937595129375
4,0.001020745042817392,0.09674641418514475
5,0.21796206994785494,-0.08321739603533303
6,0.0445568252502499,-0.10985064155306624
7,-0.017276187523603753,0.17885434389919858
8,0.018426603407310803,-0.008369867850321405
9,0.010195046369988713,0.022149597012984988
10,-0.002659846219541465,0.0022807178707136364
11,-0.03831995530074049,-0.030889644506423564
12,-0.01720935283316284,0.10006618205389416
13,-0.04967266891760663,0.01630103297997343
14,0.046532921920060435,-0.03407196069017808
15,0.040807805397728325,-0.04774267920360445
16,0.035085861055505665,-0.004880790754927615
17,0.055461399574424725,0.05053503523970228
18,0.002703606287076637,-0.0044705251422026936
19,0.041917454601779876,-0.03387556252159071
20,-0.0001336093865759079,0.009759743730063575
21,-0.005205336400203697,0.020728134091032847
22,-0.05540359660635936,-0.016737104084862408
23,-0.0294086104478382,0.00028471830960525153
24,-0.028761148093879713,0.038819772757867764
25,-0.022277273457807986,-0.022641291830556125
26,-0.016373082074652785,0.0032222457330607266
27,-0.010381583098972531,0.01009800374184064
28,-0.00024319527553160508,0.01979988856700562
29,0.0006054721257663083,-0.005423542568847867
30,-0.02791521331847092,-0.01950886324503278
2,0.28184165232358005,-0.24476831091180867
3,0.1354625550660793,-0.031718569780853516
4,0.01640076592107364,-0.007794784580498866
5,0.014256899470995857,0.010295471350747732
6,-0.02778410932661988,0.019783439461928877
7,0.0005592841163310962,-0.00028735632183908046
8,0.05559561292333198,0.1173107817557642
9,-0.037687644908140666,0.06154463514014076
10,0.01846973506640117,-0.012527403594025491
11,0.1377703326826208,-0.023601225319723227
12,-0.06597554785794191,0.0004566586713091597
13,-0.09476264862772894,0.09183867452406898
14,0.07043853574631902,-0.014416395033835027
15,0.0009643441747922658,0.009742568158340313
16,0.08249784587415986,-0.04829972635297998
17,0.005097323734952715,0.004295417935593311
18,0.03254575175634459,0.012077625972678759
19,-0.033131899207265655,0.03229656483613671
20,-0.006106289235774493,0.04177284715041969
21,0.01936531947159518,0.024140873880039715
22,0.04395902915873268,0.008696703630610843
23,-0.023160948780179845,0.013256455478728384
24,-0.0669063959472011,0.06418378555985084
25,-0.005230296084531127,0.012643159172194298
26,-0.010381623764638102,0.013033832604362357
27,-0.036003557958412306,0.007642729093588798
28,0.1459832907397188,0.005983230097552133
29,-0.011665407745874915,-0.004733059307115105
30,0.0035580794285658347,-0.0046458794726821455
2,0.0,0.0
3,-0.18889970788704966,0.37228260869565216
4,-0.0554392631917835,0.04395114091028113
5,0.02138884474813285,-0.07186091686091686
6,0.0002005436384901235,0.0
7,-0.07908273088107108,0.06533535093852312
8,0.07455282470159519,0.036705355715803835
9,0.05750482742000352,-0.011403757463730508
10,0.134166878742625,-0.10678063044311462
11,-0.006020688388434915,-0.03931298402524568
12,-0.10184342357391579,0.07817921476179411
13,-0.03337907146035245,0.061306592385694296
14,0.05035999021671479,-0.05367519066738422
15,0.035838489828288855,-0.04206408115526937
16,-0.01715278204728174,0.03135667915299442
17,-0.007391828982573498,0.06730070437778897
18,0.08404562043019981,0.01554060080947953
19,0.021581657453253106,-0.002131731016841025
20,-0.000675018509345357,-0.010352981620740642
21,0.0041869315378587285,0.008169393494364003
22,-0.13146541436589276,0.12925502634087352
23,0.008128383949373002,0.014637429540556619
24,0.07455608838249583,-0.010478969419653946
25,-0.05946959036997465,-0.016532898908356387
26,0.005232219779523755,0.007018166936422209
27,0.029336267363008088,-0.08953132877788825
28,0.0007900879220561064,-0.007717769041652052
29,0.08803261458933966,0.0017378194744416561
30,0.016130673204695294,-0.004528133716986045
2,0.0,0.0
3,0.11668372569089049,-0.03824200913242009
4,-0.03467374843816916,0.23952872814500037
5,0.23161941215386067,0.5332184836853644
6,-0.009041041735687113,-0.006395674304999942
7,-0.012172007353376174,0.0069129991135857315
8,0.11977630137062416,-0.01752904455880892
9,0.0,0.00018099547511312217
10,-0.017962680222295604,-0.01800681945742532
11,-0.06885487381138496,0.06203023695696288
12,0.1590935920772561,0.22900078833848092
13,0.15773888461263605,0.1078770961523273
14,-0.004711075420793691,-0.017082233187318694
15,0.08407849634596935,-0.005727768434398213
16,-0.025824408831657337,0.006079459167635945
17,0.0023055051130548027,0.0020515287901044965
18,-0.07406321433845411,0.000978124183227905
19,0.04610177861399137,-0.052345467026695236
20,-0.009041563939507523,0.036352596358411524
21,0.0003902526684019428,-0.016625660020089382
22,0.002413951385341556,-0.0003059659500686755
23,0.010988252577056379,0.006389865782907261
24,-3.688440794759965e-05,-0.003287681649414772
25,0.013924378225697795,0.008398322611986515
26,0.040377291533226174,0.013635011672288512
27,-0.008396792568870923,-0.0012334362214864636
28,0.019052736921811673,0.03246690706661765
29,0.002646127677167294,0.0008046133553023059
30,0.0008184784027281539,-0.02816375645181124
2,0.0,0.0
3,0.013215859030837005,-0.0024916943521594683
4,-0.0003001364789982676,0.0
5,-0.11357202132346161,0.02701460776810008
6,0.0731512445694382,-0.0364993402469083
7,0.15578342105731713,-0.025433944913736344
8,-0.022508446479472345,0.05802379161270329
9,-0.23882949579884022,-0.07792939338702758
10,0.01416184728569297,-0.009346309950278719
11,0.2232211641021821,-0.018298341703540087
12,-0.14111504664575966,0.2005696021856933
13,0.04609085567764634,0.013605959262785905
14,0.011654817603857436,-0.009335567307315414
15,-0.12900861566993807,0.08191227724909392
16,-0.028438075436432866,0.03042452130884188
17,0.04352356137239611,0.0014480552417003292
18,-0.0022197847649851657,0.00197337059130692
19,0.02466435836042253,-0.011027489000732351
20,0.032759409393999385,0.010285431657990302
21,0.03436634252496847,-0.006282480969681622
22,0.030903395020168523,-0.02960170542937839
23,-0.0854856874859012,0.012853879801636376
24,0.003406226806278829,-0.00065520155406172
25,-0.04067792123640577,0.013485019637778296
26,0.08102437371976162,0.09130538903609589
27,0.00865555116416266,-0.01149986181337943
28,-0.002679279301423726,0.00856092653753838
29,-0.004873709104500104,0.0047045158862321305
30,-0.02359487157130342,0.03355516908337384
2,0.0,0.0
3,-0.0012391573729863693,0.00014762326542663124
4,0.01611547866161972,-0.013721714350205971
5,0.2652922192419077,-0.12481724928586645
6,-0.017299049545006565,0.01703583218872744
7,0.01393537455995105,-0.012265341503282665
8,0.027966966456821517,-0.005694302289031299
9,0.12552829782419017,-0.04075792406543203
10,0.011135528409311951,-0.006133987034009348
11,-0.011506984713344402,0.011888795076098782
12,-0.013080714845350241,0.1110788328184908
13,-0.17064648732015916,0.1911365080009431
14,-0.1196257589302376,0.09001799915366439
15,0.01019140437254387,0.003365160531209029
16,0.003163120433515349,0.00511678911782148
17,-0.029648403927992388,-0.0436255598323915
18,-0.0952457577188592,-0.05725816917928831
19,0.1315195610964767,0.030858230783558684
20,-0.08827668458327229,0.007692329062019698
21,-0.003183682014285927,0.03126893461818845
22,0.0235831784761336,0.004181645379514433
23,0.04425871770971819,0.016965278056749553
24,0.1294343311258027,0.0032475362999363996
25,-0.07509114832201562,0.026491677952400847
26,0.1410745869937953,-0.019256871102148968
27,0.02645999979815354,-0.018177297821551495
28,-0.009377673729391467,0.002523062619351076
29,-0.036843758860681884,0.0016383848929566772
30,0.0161655315855174,-0.017122234667622305
2,0.0,0.0
3,0.055198973042362,-0.004514672686230248
4,0.004574671123301906,-0.03147754522822758
5,0.0006747638326585695,-0.0007814374335949549
6,0.055313781482595116,-0.04597027042219475
7,-0.03608551175090117,0.01646401790796194
8,-0.1084124363837825,0.0758937695246222
9,-0.07755215413276581,0.19103135310867655
10,0.0022180524193351576,-0.0009860935256112665
11,0.11245148226370613,-0.024293930777453315
12,0.09309925643045948,-0.10619386469932567
13,0.04123815783888542,-0.01979305381575455
14,-0.03411113281992356,0.0699047133188542
15,0.04647645299174012,-0.07189529933118605
16,0.008653776034384275,-0.015022268000018341
17,-0.00312630022545921,0.001018557801873008
18,0.07089651061833596,0.0740908315612907
19,0.05598334588420543,-0.02080895135829198
20,0.09011463404783882,-0.005769227623350931
21,-0.05214585512340129,0.0399382206369143
22,0.04212719614027618,-0.02016044246987833
23,0.0003806938202535975,0.059249345463272096
24,-0.0007372976833522263,-0.006245868859653759
25,0.004110299123286853,-0.007053921407906421
26,0.00442742715404651,-0.024184873472458932
27,-0.000808849398465511,-0.022512672080738958
28,-0.10106786256658411,0.05451791130820653
29,0.007374513623448881,0.0034798212270695616
30,-0.01519394184798644,0.0010090109533734814
2,0.0,0.0
3,-0.0486322188449848,0.4844961240310077
4,0.0479934312686926,-0.026190231487852506
5,-0.2050942184266918,0.07847397922009375
6,0.0004946465650573491,-0.0014064697609001405
7,0.11404399307886602,-0.06353719829380321
8,0.056300152292532296,-0.06053947013515289
9,-0.01048593154309655,0.07577017885992751
10,-0.023749324523610605,0.022557272188240364
11,-0.027947448054224944,-0.05526295540104722
12,0.28188017330722165,0.041847299754830404
13,0.058711267977182034,-0.02016627883674729
14,-0.04904697995578687,0.04193204701460518
15,-0.002815105275944569,-0.029322388681130313
16,-0.05731743481806304,0.01179614685696134
17,0.025961197226437988,-0.02424796871434716
18,0.023322103678473188,0.06999041996951917
19,0.09634976683203282,-0.04655010623229462
20,0.0965276035128469,-0.007297595766550892
21,0.0476164165113668,-0.013580849409510614
22,-0.0036885884552561683,0.029005007902959953
23,-0.030062464809857106,0.01652192451548531
24,0.01466358989841308,0.004058838618817601
25,0.026003751772166767,0.04210382555784378
26,-0.0005555092027775202,0.06437636816251543
27,-0.0008620967580293813,-0.0014889174251562273
28,-0.004956662837787901,-0.01331526999574734
29,0.004625133715778483,-0.0010065425033262017
30,0.03062010908299079,-0.04675018285019932
2,0.0,0.0
3,-0.08908780903665814,0.03897116134060795
4,0.0381578232493701,-0.02152319225489957
5,-0.13892655202026577,0.1897597001763668
6,-0.07560009230401855,0.05624077922859183
7,-0.014504628699622555,-0.010760758680621152
8,0.0626591985822341,-0.08096655189506144
9,0.41619004453265357,-0.07758574251139436
10,0.03472808370894414,-0.03562873440967774
11,0.02785227459844312,0.0037154897336293016
12,-0.1409446601602299,0.05573261465735877
13,-0.035703033296324564,-0.02548622408781463
14,0.03264369687044192,0.024801415299181805
15,-0.022472740674707645,0.015169838034561367
16,-0.01629123333287103,0.0076755516859469824
17,0.021792503479234233,-0.025019768892743623
18,0.023754577461923856,-0.012115061038547826
19,0.002465876158048259,-0.018783729671762034
20,0.050178471214697894,-0.008772227445262518
21,-0.04008374680042587,-0.020480788552346765
22,-0.006272553897508201,-0.03283947422950045
23,0.01406743374338462,-0.05959826243636834
24,0.022889586850791354,0.012492665220671245
25,0.05630102779629989,0.0333716639616734
26,-0.03140787194369829,0.0020561808564736276
27,-0.003126844867538742,-0.026380713611484086
28,0.0034296818721363184,0.002503979705336309
29,-0.004248756643794364,-0.005339580177410438
30,0.008457631808105093,-0.016089149943567062
2,-0.047724137931034485,0.12581818181818183
3,0.3066265060240964,-0.0721623009758603
4,0.1456836895891292,-0.23199180926300575
5,0.141919822444167,0.1179064146757003
6,-0.005836131127852385,-0.006135910070517799
7,-0.0491905454482055,0.024961947524630913
8,-0.0373677696951251,0.13800506737263796
9,0.029772720991704655,0.06886481598654175
10,-0.26520804120909364,-0.017756824190748755
11,0.02120126598079309,0.009755781722273977
12,0.0018921463606495343,-0.004969561918269751
13,0.023639490779396425,0.03690700117580359
14,0.06184796493352843,-0.0480666528070686
15,0.058439827657631054,0.02006580513765839
16,0.029654745676040463,-0.06489613685180423
17,-0.011307991411854876,0.013727230207434145
18,0.06711651589385469,0.008579959544232749
19,-0.01029944433039316,-0.04707015031143244
20,0.0020025326753575837,0.013888020542482704
21,0.055685743407583824,-0.02658251345494157
22,-0.030632002590308224,0.06298766748726105
23,0.036783459760703775,0.0022255771497504107
24,0.04605273512513838,0.07073719824591762
25,0.03969534559812204,-0.009130224157978624
26,0.002242245938456705,-0.012349841658184313
27,0.0066881463867946725,-0.03442744884535619
28,0.0036760253730284942,0.004594513288441638
29,-0.004388880906292314,0.0038257412419601907
30,0.004919974917477441,0.0023534456553099517
2,-0.14818223653934653,0.11390166253979483
3,-0.1305575158786168,0.2358490566037736
4,0.0,0.0
5,0.00014421472566502269,0.0
6,0.05209715206276495,-0.0211587337361005
7,0.30680126222790904,-0.19155707765958502
8,-0.05045141473955571,0.17280057503298824
9,0.05024561750787471,-0.05234308726082106
10,0.14085252252836028,-0.06662818706877534
11,0.004738085721442862,-0.0038736891523646574
12,0.02458910004168041,-0.014750091527372694
13,0.012363628062256002,0.008028389711008384
14,-0.037911279844174646,0.01547734453209075
15,0.06834209286450005,0.0018498946748033342
16,0.0985260065264937,-0.025885641784379652
17,0.007351487457921653,-0.008493883270668948
18,0.034436681393382344,-0.0173479595815312
19,0.04125613213608483,-0.0171457013518883
20,0.011769883168967732,-0.01695392198269867
21,0.014882374795798056,0.017545195403814
22,-0.06651622025607094,-0.12153303952533112
23,0.020179465766062693,-0.004723641449432662
24,-0.004532592626121997,-0.008459469457709375
25,0.03982648024578125,-0.03055139819056086
26,0.019846836767599334,-0.0028364584077684193
27,-0.00836191241070082,0.004115809502644087
28,0.07393679704047185,0.04429471124440509
29,0.016097803935390904,-0.0025762125867058246
30,-6.461595132561392e-05,0.0008362776292340242
2,0.0002960331557134399,-0.0006165228113440197
3,0.09692307692307692,-0.05178735105407883
4,-0.017879948914431672,0.001676475623218007
5,0.039790464323189924,0.023824005707701035
6,0.03823926220523847,-0.06949792555287358
7,0.022095803477556398,0.004317175921891701
8,-0.02247864294437494,-0.03241426117697774
9,-0.007217409420252341,0.018530156679326913
10,0.03816579000123843,-0.010500722792916852
11,0.015297287140459984,0.02726162855545629
12,0.025698756765702532,0.013851109559895318
13,-0.0473712337717836,0.04235166999443135
14,0.017050661172525485,-0.014604558041894455
15,0.021492116528698074,-0.04588922595412421
16,-7.818560134271492e-05,0.04330555423084596
17,-0.03469540992041133,0.0020572791692341497
18,0.1514031725937523,-0.05584038715683156
19,0.01699900492130262,0.02670591286701542
20,0.02808327704887719,-0.01618421377088038
21,0.01038508917437303,-0.001033360075501255
22,0.022629438654555915,0.004818549334716677
23,0.09124962394073832,-0.030377062334248483
24,0.010269839887813695,-0.010884606033551127
25,0.0118440413440102,-0.0028295475265633016
26,-0.006364482204880171,-0.011142241477556946
27,-0.01994828248380949,0.037802076804314556
28,0.002628764559272407,-0.008437471431121097
29,0.013408674040327303,-0.011904156023960437
30,-0.0027830790015406105,-0.00015909698517136878
2,-0.06679121905651565,0.050017488632388946
3,-0.04335443037974684,0.031185031185031187
4,-0.15128740415816488,0.09706094420161136
5,-0.06144367880014946,0.06990027967736377
6,-0.15275433516124987,0.21299878847159548
7,0.1573013592285071,-0.06854343467959842
8,0.015612087029089436,-0.035880570349303004
9,-0.0021701793979765367,-0.009679204153251473
10,-0.026796412361021215,0.03361164373599057
11,0.015847356749574215,0.006541961646192478
12,0.010374280642943061,-0.014370466556272327
13,-0.02134786836124665,0.002141719871374776
14,-0.07662878300406953,0.058464204018606684
15,-0.039487641607329024,0.0819092597719926
16,-0.03194361399920057,0.012015543288903304
17,-0.06068647907271076,0.028751514168547116
18,0.040116182468548436,-0.006648287035789658
19,0.13057938664539345,-0.01735533620536202
20,0.012851794143802303,-0.06274055806114606
21,0.13776602094482326,-0.012102910981221347
22,-0.035823044661667615,0.02817759424949464
23,0.10103294656290619,-0.03180757938373494
24,-0.0759059445915021,0.002820057364766122
25,-0.06609214695264033,-0.10988295040613792
26,0.00017899774374385027,0.00032444872676849984
27,0.03750217180124252,0.11463910940439774
28,0.018629140493343414,-0.005285939282004891
29,-0.0034971680791861734,0.0015591764355302891
30,0.051732474056139545,0.005688232901664604
2,0.048119198827552515,-0.2163355408388521
3,0.0,0.0
4,0.029050603187648596,-0.00794487108816656
5,-0.0011185682326621924,0.0010260423459849573
6,0.006805024861267925,0.04102985406511315
7,-0.10766084760649978,-0.01884166777774575
8,0.06848599929585389,0.035255385117493473
9,-0.032438992276922644,0.037480752587349495
10,-0.08999197147030351,0.09330976463100552
11,0.006255458165518956,0.021752811760704954
12,0.03611743979510428,-0.043277908661086995
13,0.01862976536122436,-0.04969540600769339
14,-0.05262185811966657,-0.22840199163939517
15,0.044563056129251384,-0.025774398683103737
16,-0.004838941307210494,-0.048621510153235036
17,0.0708320900507714,-0.020065690267515132
18,0.1557170195035671,-0.08552751377800477
19,0.00115615928646932,-0.006299825536159433
20,-0.05504634718130683,0.10087812345926514
21,-0.012901774100678809,-0.011710782427646017
22,0.00035000980333698556,-0.06604020900055835
23,0.05992177989647517,-0.014828629459742301
24,-0.0012268398557399006,-0.01529690335787195
25,-0.0020311687080191085,-0.004356675351419386
26,-0.029476072707527327,-0.04849365842816155
27,-0.015768581819877676,0.004520184408255165
28,7.137616331505689e-05,0.007756065240123642
29,-0.004108223799458384,0.002028584993083087
30,-0.005400950155793218,0.0017555900533294364
2,0.2666349809885932,-0.19371546961325967
3,0.0,0.0
4,-0.05548841379410886,0.030053015966448913
5,0.005063435061118185,-0.052435192458758835
6,0.13544586213824766,0.12056484664878254
7,-0.017719558423433302,-0.019194913019675228
8,0.002887872382164071,0.07623806110439897
9,-0.040484226112870954,0.10092688526445044
10,0.0181103342788698,0.19300151204568977
11,0.09932403274222792,0.15701359555543273
12,-0.02713082504804823,0.05948228618406543
13,0.06927843915941463,0.046477490733235115
14,0.01016197963981018,0.005006072189096082
15,0.003090459983081526,0.0038707340439740846
16,0.23342636274914907,0.010872023592814277
17,-0.01898694536169084,0.01262236612333769
18,-0.005338008250318372,-0.05059895920290437
19,-0.007901122091219952,0.026126231942981592
20,0.13012780199269128,0.06600492700690641
21,-0.06613090265370965,-0.08772321282563117
22,0.02626543678816654,0.009680409583489502
23,-0.00726053507360263,-0.0074652763117439664
24,0.08754353280157386,-0.012275721041193408
25,0.011604007635448452,0.06707349698517978
26,-0.08974315267154782,-0.10105713257297431
27,-0.019127325868582803,-0.012689652751567249
28,-0.05755063314757508,-0.034734032789718386
29,0.01816452162557011,0.019492986140934768
30,0.010388022191222408,-0.003755671331731189
2,-0.00870253164556962,0.0029443254817987153
3,-0.10408719346049046,0.024102564102564103
4,-0.08194268306210269,0.20072037748656135
5,0.044340839877276966,-0.07531006945620324
6,0.17283217183171518,-0.059387362560779894
7,0.012569462945620391,0.009221260351339813
8,0.2144911898031983,-0.04315004871539267
9,-0.03018598293322667,-0.025107370123771393
10,0.13797264735208495,0.022545832296783606
11,0.283638471700737,0.18662949974265197
12,-0.01313624126824312,-0.05916553625086662
13,0.13802664653773797,-0.057536427360491645
14,0.045505183020958,-0.05155436104960439
15,-0.019202190940404255,0.025439732526309627
16,0.07852236195908488,0.03594755226841448
17,0.020035011791265427,-0.010463125898847958
18,-0.02602649793967514,0.06880488988513386
19,0.0028829418427049566,-0.016080961809386417
20,0.17251028449962497,-0.1388555233044939
21,-0.056892747598182435,0.09285889989375092
22,0.02156538637926159,-0.0034779035418584917
23,0.024892303372469282,-0.026027273892755252
24,-0.026637528786907203,-0.028081110207431193
25,-0.022902744019127712,-0.021047848411550128
26,-0.08556313021250331,0.07237301682252206
27,-0.014556426421883602,0.03680661438419449
28,0.0022768655503536813,-0.0006650386265740925
29,-0.010696741977706314,-0.01811180158900385
30,0.002602158339801077,-0.014474975290487755
2,0.00039984006397441024,-0.00040016006402561027
3,-0.29379310344827586,0.055530371713508615
4,0.07262755208542569,0.33492063492063495
5,0.053564900761936166,-0.02765164545350304
6,0.07272208842116969,-0.0861082712690937
7,0.07894636098555978,-0.10982846195324938
8,0.025812737292032942,-0.0347315827804969
9,0.0,0.0
10,-0.012505463088885681,0.03076616690669649
11,-0.024525937642454924,0.0830053942058301
12,0.04705330671513938,-0.030901344890543
13,0.03322992936651055,0.05066645583236242
14,0.05804469107852649,-0.037741542273264754
15,-0.10449732376233486,0.08820889371748268
16,-0.030403323493901402,0.009408903094378794
17,-0.036320199989994716,0.02879398922033355
18,0.04265437680049066,-0.054869819311907764
19,0.002792264807103483,-0.006709986550804005
20,-0.022778640065558346,0.01649932177752342
21,0.005995241618215069,0.01028098858958849
22,0.05818878953813258,0.021852736268702752
23,-0.024404495796362582,0.01283322154287153
24,0.009880751016236066,-0.018838057029831174
25,-0.027782957342464915,-0.027646937693134508
26,-0.03729526434217916,0.007868782992273081
27,0.0034806553679788263,-0.007357384420528444
28,-0.015704810176671927,0.00848339038170243
29,0.004063848416412765,-0.025722767600827433
30,0.10076458841922596,-0.020334295688511934
2,0.0,0.0
3,0.3306719893546241,-0.07136678200692041
4,0.0,0.0004369304909615101
5,-0.02022593021709814,-0.0157818521680936
6,-0.0034944083587392185,0.14175174971101281
7,0.02787674426261762,-0.03843881353061633
8,-0.056557517229565556,-0.013912783784367305
9,-0.07955793735819847,-0.10359244256189526
10,0.05782075465662081,-0.021943679264592533
11,0.15279485005867338,-0.048362612299123205
12,0.026693731170677176,-0.044165071793890925
13,0.03775131481961657,0.03239081629311267
14,0.053421446422748806,0.004145243071495076
15,-0.07568189251801853,0.02385364932379218
16,0.06317780188458648,-0.07272448934386354
17,-0.006276265966739331,0.0018037050040685914
18,-0.026870419253060572,0.03994174671231738
19,-0.031436443472718165,-0.031099282629292783
20,0.039793067330134574,-0.06755024880984908
21,0.09897929971076322,0.018103755788411384
22,0.15823101849326082,-0.024756676563991206
23,-0.004143692321457889,-0.018922641876088758
24,-0.012298798365268601,0.021160663653446793
25,-0.0018412340306307878,0.023383743804798927
26,0.054395676471195614,-0.017307755005115846
27,-0.0011462961352895818,0.0011400657000439397
28,-0.005625464343554322,-0.01566322659175518
29,0.011181809664491104,-0.000407592086053316
30,0.031367558179093966,-0.01791914964976544
2,0.0,0.0
3,0.0,0.0
4,-0.030935951778395282,0.08775794304598442
5,0.0,0.0
6,0.09183555414711193,-0.025111961529284372
7,-0.07504271600327721,0.0884489141531395
8,-0.06975990118520624,-0.20298491097085158
9,0.009487440172859862,-0.035383134067290406
10,0.03184609121765655,0.004737891823115499
11,0.044105902620669844,0.14200364085077782
12,-0.012338622586838816,0.24557905900636567
13,0.008152587173945037,-0.0014534053742293561
14,0.15650070471108274,-0.20653585258970716
15,-0.01495920342263878,0.003924375059345523
16,0.023737063757811573,0.008567338003686368
17,-0.04978299320215805,0.030468980650307596
18,0.012919098780180374,-0.01977731228197332
19,0.17985815231799643,-0.12894541619904762
20,0.031113223251690653,-0.06133391637970167
21,0.030260504875892335,-0.00883448215425679
22,0.001409293313879132,-0.00279177650511875
23,0.001436063061058678,-0.008140833829525162
24,-0.02464019123401315,0.005216076926822068
25,-0.08487757700549263,-0.024769370233478784
26,0.02769528534841232,0.005662937919171545
27,0.062306753890244794,-0.004053210456147756
28,0.03661570899444339,0.019015117183387144
29,-0.01152562742820904,-0.012676136941130544
30,0.008775497514699327,0.01279751938016639
2,-0.3104089219330855,0.36147186147186144
3,0.0,0.0
4,-0.002633045346613186,0.0
5,-0.0005549389567147614,0.0004182350480970305
6,-0.1414321072730567,0.08129142665566202
7,-0.044596581766922695,0.0373064017735847
8,-0.09311097266660912,0.11279910529840227
9,-0.0005399568034557236,0.0
10,-0.009218335576208065,-0.00032846730189445023
11,-0.05346760064499066,0.05414261715655419
12,0.004593158516541167,0.05371620824206456
13,0.19113160625410694,-0.024733133655907624
14,0.02373543435635097,-0.01692565921973513
15,0.02937959784988677,0.1054755579102752
16,0.06401251081289536,0.0294335081117183
17,-0.02059788736727637,0.0066645816445124
18,0.054169690023094665,0.002011795282715277
19,0.0808138886937212,-0.030860218701301578
20,0.07084668565965954,-0.025278717874266186
21,0.0026444072461045123,-0.004102481606951441
22,0.0013390225908449247,-0.012466743061058107
23,-0.007770473457367446,0.008324025562872777
24,0.0789932452858657,0.0030229778043462225
25,-0.05800277190634695,-0.02566180752096905
26,0.023004016984051537,-0.0369872297425426
27,0.009631000672893427,-0.012197466971005313
28,0.043373660474261895,0.030460366107692007
29,0.012085647140814563,0.0016674935741686585
30,0.17116493828774873,0.005078691626536571
2,0.0,0.0
3,0.0,0.0
4,-0.000546448087431694,-0.00031525851197982345
5,0.0,0.0
6,0.18820652497051457,-0.0968603514864493
7,0.12363072945029137,-0.07529183845112526
8,-0.010952526156897253,-0.004840176694978888
9,0.2153485843488829,-0.23952779341967662
10,0.039452693070327206,0.047126981552250896
11,0.209448897283485,0.2002938396919315
12,0.007541789118846375,0.006849845930492313
13,0.0050437708390396,-0.0028515253955416256
14,-0.05382457112592344,0.0028183919787602824
15,-0.02289627236749464,0.020850512717917786
16,-0.0020433943810490643,-0.019791135410947663
17,-0.0017064448831653842,0.001192885152013631
18,-0.015779521022437563,-0.006057856099682717
19,-0.004756161688217942,-0.01036454208587385
20,-0.0945247412394073,0.0942715071242875
21,0.013139538182049059,-0.03548148767335325
22,0.035914610726810285,0.020413519255582366
23,0.04328985844020248,-0.013840455489394006
24,-0.014567825706068294,0.034046149904418004
25,0.0008770342057307249,0.00026103544773445206
26,-0.002450750829248,0.015985052737796043
27,0.04240385599390854,0.013762449217329402
28,-0.017327439816133144,0.0356977560104839
29,-0.006304842645985703,0.032002425985061374
30,0.001503793244574891,0.010259622870756479
2,0.0003368137420006736,-0.0004923682914820286
3,-0.030165912518853696,0.0054894784995425435
4,0.0,0.0
5,0.0,0.0
6,0.06561355160624345,-0.1647176697041173
7,0.027496773717066644,-0.0009816274786334667
8,0.0,0.0
9,-0.017778064201318527,0.10297235677716632
10,0.02457888518947341,0.04339518796482981
11,-0.12252203996073725,0.07580634363729975
12,-0.017409613171490455,0.1572783615076494
13,0.014097325276128447,-0.01749919192463551
14,0.007117404162120666,-0.03595996262966889
15,0.11953884905356883,0.007747767607709476
16,-0.03504049436580499,-0.03475017898295375
17,-0.026669990588734236,-0.034746402267269695
18,0.000773357103441264,0.009205076291263254
19,0.021521378939954122,-0.032818767597527984
20,0.11793662665985397,-0.0013088558228679602
21,-0.004981646335993513,-0.0034039170961108174
22,0.004203747942222158,0.015764856847540528
23,-0.002716666042342711,-0.00015469454268522665
