28,29,2,25,0.9234831124838099,0.49995577697069454,0.0765168875161901,0.5000442230293054,9258,10742
25,10,8,30,0.8206458274094298,0.3282553390030548,0.17935417259057015,0.6717446609969452,11890,8110
24,28,2,3,0.5635134319348023,0.49985003898986263,0.4364865680651977,0.5001499610101373,1934,18066
8,27,12,10,0.19825787797826008,0.5000745060760989,0.8017421220217399,0.499925493923901,5406,14594
21,17,11,17,0.6560020731794892,0.499727951578322,0.3439979268205107,0.5002720484216779,9995,10005
22,20,17,23,0.5979028347276351,0.4998194753919838,0.4020971652723649,0.5001805246080162,10694,9306
9,20,13,10,0.2574148052048143,0.500171536876679,0.7425851947951857,0.49982846312332097,6670,13330
19,22,1,4,0.7759001707049187,0.49986887062517316,0.22409982929508132,0.5001311293748268,3075,16925
4,21,25,10,0.12385498134654524,0.6495608645813575,0.8761450186534547,0.3504391354186424,9377,10623
7,9,10,29,0.6925279166774619,0.5000063695078918,0.307472083322538,0.49999363049210815,15264,4736
7,30,6,16,0.3837268771686875,0.49999820318180566,0.6162731228313125,0.5000017968181943,6956,13044
22,25,12,20,0.594632519544894,0.49998200071097193,0.40536748045510596,0.5000179992890281,8888,11112
22,12,1,27,0.9801766576526462,0.49995260798984154,0.019823342347353834,0.5000473920101585,13846,6154
16,14,3,18,0.872678389768929,0.4999531752720993,0.12732161023107105,0.5000468247279007,11249,8751
17,9,10,20,0.6795299054556447,0.3597539577848282,0.3204700945443552,0.6402460422151718,11106,8894
2,14,21,28,0.15992953273492083,0.5000502233263914,0.8400704672650792,0.4999497766736086,13334,6666
17,4,25,2,0.5,0.7462857321965898,0.5,0.2537142678034102,11905,8095
18,25,16,15,0.4032389364170123,0.5001179916619226,0.5967610635829876,0.49988200833807744,7502,12498
4,23,14,30,0.27146741408842096,0.5000187226900761,0.7285325859115791,0.49998127730992387,11321,8679
15,9,1,23,0.9745448468671102,0.49995266057244,0.02545515313288981,0.5000473394275601,14374,5626
6,7,12,23,0.621264879747348,0.5000151396927807,0.37873512025265205,0.4999848603072193,15334,4666
29,7,19,7,0.5,0.39584568461203296,0.5,0.604154315387967,7917,12083
10,13,2,11,0.8088287144771172,0.49996748213090647,0.19117128552288273,0.5000325178690935,9166,10834
16,1,5,1,0.5,0.23807380738073808,0.5,0.761926192619262,4762,15238
10,30,3,11,0.5502840472900353,0.49997903430453683,0.4497159527099647,0.5000209656954632,5365,14635
10,28,1,10,0.7814398767005543,0.4999703128684385,0.21856012329944574,0.5000296871315615,5262,14738
15,20,10,14,0.512276952134798,0.49998861602772227,0.48772304786520204,0.5000113839722777,8235,11765
28,7,23,9,0.5,0.3898455782018906,0.5,0.6101544217981094,9020,10980
11,2,3,30,0.9164991057244742,0.1666328755329047,0.08350089427552573,0.8333671244670953,14999,5001
7,2,26,10,0.5,0.42625855492736764,0.5,0.5737414450726324,15758,4242
30,29,24,22,0.5,0.5132743627141086,0.5,0.48672563728589135,8889,11111
19,1,5,17,0.716754227935975,0.03772316849147415,0.28324577206402507,0.9622768315085258,7999,12002
28,9,20,15,0.5,0.299984,0.5,0.700016,8333,11667
18,11,20,13,0.5,0.4845666935205432,0.5,0.5154333064794567,10526,9474
30,25,29,23,0.5,0.5123660178681062,0.5,0.48763398213189374,9830,10170
26,30,28,22,0.5,0.5948905144382501,0.5,0.4051094855617499,10370,9630
28,19,26,29,0.5,0.37826632113961906,0.5,0.621733678860381,9630,10370
11,17,8,14,0.5310776393701713,0.4999910451600718,0.4689223606298288,0.5000089548399281,9032,10968
29,29,16,14,0.5,0.5333260919040821,0.5,0.4666739080959179,7111,12889
15,23,13,14,0.4127016399870747,0.4999978455735873,0.5872983600129252,0.5000021544264127,7567,12433
27,11,29,1,0.5,0.9219663587402939,0.5,0.07803364125970616,10357,9643
2,21,15,2,0.08370456486177841,0.8778328493493867,0.9162954351382215,0.12216715065061332,8126,11874
19,16,8,8,0.5,0.45713052848282065,0.5,0.5428694715171793,5926,14075
26,19,26,29,0.5,0.3958331163189923,0.5,0.6041668836810077,10000,10000
24,19,8,5,0.5,0.5588012976432423,0.5,0.4411987023567578,4999,15001
10,3,12,5,0.5,0.41859810693271937,0.5,0.5814018930672806,10909,9091
8,1,13,2,0.5,0.44827461346272224,0.5,0.5517253865372778,12381,7619
18,12,12,8,0.5,0.5,0.5,0.5,8000,12000
19,19,20,8,0.5,0.7142713142350261,0.5,0.2857286857649739,10256,9744
13,26,16,3,0.4487274494529963,0.8966302940887523,0.5512725505470037,0.1033697059112477,10004,9996
20,7,15,23,0.5,0.18584788927828633,0.5,0.8141521107217137,8572,11428
26,2,8,5,0.5,0.10958832330971524,0.5,0.8904116766902848,4706,15294
12,4,13,23,0.5351260079025989,0.17838418521530475,0.46487399209740116,0.8216158147846953,11105,8895
3,3,27,4,0.5,0.8709747659255317,0.5,0.12902523407446834,18000,2000
30,20,12,11,0.5,0.4210349858523933,0.5,0.5789650141476067,5714,14286
21,23,25,5,0.5,0.8455821048483793,0.5,0.15441789515162072,10869,9131
26,30,15,5,0.5,0.7758612767431421,0.5,0.22413872325685788,7317,12683
21,17,21,8,0.5,0.68000072000288,0.5,0.31999927999711997,10000,10000
13,19,29,3,0.5,0.9339032849930328,0.5,0.06609671500696719,13810,6190
23,3,27,25,0.5,0.12347273988368813,0.5,0.8765272601163119,10800,9200
22,26,29,2,0.5,0.9448601251675638,0.5,0.055139874832436195,11372,8628
20,5,23,9,0.5,0.38984446744311474,0.5,0.6101555325568853,10698,9302
28,3,24,23,0.5,0.10056159068336852,0.5,0.8994384093166314,9231,10769
19,30,21,8,0.5,0.8056271315618858,0.5,0.19437286843811422,10500,9500
9,9,5,4,0.5,0.5555497943240347,0.5,0.44445020567596527,7143,12857
15,7,8,6,0.5,0.38353261811364747,0.5,0.6164673818863525,6956,13044
18,2,15,29,0.5117569618401565,0.056862598688571554,0.4882430381598435,0.9431374013114284,9329,10671
18,24,18,4,0.5,0.8571441326576167,0.5,0.14285586734238337,10000,10000
24,25,26,1,0.5,0.9643933478858376,0.5,0.035606652114162356,10400,9600
25,27,20,2,0.5,0.9152591496550646,0.5,0.08474085034493542,8889,11111
12,21,10,2,0.5,0.8974309554589258,0.5,0.10256904454107416,9090,10910
29,25,28,1,0.5,0.9602198755967019,0.5,0.03978012440329813,9824,10176
12,1,14,15,0.5,0.07216329046913846,0.5,0.9278367095308615,10770,9230
19,3,21,13,0.5,0.20322197705776848,0.5,0.7967780229422315,10500,9500
29,29,29,10,0.5,0.7435903681804312,0.5,0.2564096318195688,10000,10000
24,12,26,10,0.5,0.565216702106219,0.5,0.434783297893781,10400,9600
18,24,30,4,0.5,0.9090933884447785,0.5,0.09090661155522155,12500,7500
22,10,30,7,0.5,0.6607968113800745,0.5,0.33920318861992543,11539,8461
23,9,21,26,0.5,0.2401619650492059,0.5,0.759838034950794,9546,10454
